r,centro,modelo,consec.,desc.,descripción_actual,tipo,mod.,placa,atributos,fecha_adquisición,valor_ingreso,ubicación,observaciones,evidencias,origen
76,922710,115,231960,MULTIMETRO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DIGITAL VOLTAJE N.A.,4,INVE,922712598,MARCA:FLUKE;SERIAL:35630146WS;MODELO:115;OBSERVACIONES:MULTÍMETRO DIGITAL INDUSTRIAL DE VERDADERO VALOR EFICAZ (TRUE-RMS) + ENTRADA DE TENSIÓN HASTA 1000 V AC/DC + ENTRADA DE CORRIENTE HASTA 10 A DC/AC 3392,2016-12-20,"$941.400,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,115,231960,MULTIMETRO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DIGITAL VOLTAJE N.A.,4,INVE,922712599,MARCA:FLUKE;SERIAL:35630452WS;MODELO:115;OBSERVACIONES:MULTÍMETRO DIGITAL INDUSTRIAL DE VERDADERO VALOR EFICAZ (TRUE-RMS) + ENTRADA DE TENSIÓN HASTA 1000 V AC/DC + ENTRADA DE CORRIENTE HASTA 10 A DC/AC 3392,2016-12-20,"$941.400,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,COOLPIX A100,261842,CAMARA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FOTOGRAFICA CARACTERISTICA N.A. MEMORIA N.A. RESOLUCION ALTA RESOLUCION,4,INVE,922712605,MARCA:NIKON;SERIAL:30011717;MODELO:COOLPIX A100;OBSERVACIONES:CAMARA LECTORA DE IRIS.,2016-12-20,"$880.000,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,COOLPIX A100,261842,CAMARA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FOTOGRAFICA CARACTERISTICA N.A. MEMORIA N.A. RESOLUCION ALTA RESOLUCION,4,INVE,922712606,MARCA:NIKON;SERIAL:30011186;MODELO:COOLPIX A100;OBSERVACIONES:CAMARA LECTORA DE IRIS 3392.,2016-12-20,"$880.000,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,.,284692,MICROMETRO,TIPO ELEMENTO DEVOLUTIVO CAPACIDAD N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA N.A.,4,INVE,922712642,MARCA:.;SERIAL:.;MODELO:.;OBSERVACIONES:MICROMETRO PARA EXTERIORES 0-25MM 3562,2016-12-26,"$467.500,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,OPTIPLEX 7440,287370,CPU INTEGRADA CON MONITOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I7 DISCO DURO 500 GB MEMORIA 8 GB PANTALLA N.A. TECNOLOGIA N.A. UNIDAD LECTORA N.A.,4,INVE,922712839,"MARCA:DELL;SERIAL:2HN3DH2;MODELO:OPTIPLEX 7440;OBSERVACIONES:PROCESADOR: INTEL CORE I7 MEMORIA RAM: 8GB DISCO DURO: 500GB. SO: WINDOWS 10 . PUERTOS USB:3 PUERTO HDMI:1PUERTO VGA:1.TAMAÑO PANTALLA:23""FHD CON CÁMARA INTEGRADA. TECLADO. MOUSE: ALAMBRADOS 2864",2017-09-25,"$4.335.000,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,OPTIPLEX 7440,287370,CPU INTEGRADA CON MONITOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I7 DISCO DURO 500 GB MEMORIA 8 GB PANTALLA N.A. TECNOLOGIA N.A. UNIDAD LECTORA N.A.,4,INVE,922712840,"MARCA:DELL;SERIAL:2HH8DH2;MODELO:OPTIPLEX 7440;OBSERVACIONES:PROCESADOR: INTEL CORE I7 MEMORIA RAM: 8GB DISCO DURO: 500GB. SO: WINDOWS 10 . PUERTOS USB:3 PUERTO HDMI:1PUERTO VGA:1.TAMAÑO PANTALLA:23""FHD CON CÁMARA INTEGRADA. TECLADO. MOUSE: ALAMBRADOS 2864",2017-09-25,"$4.335.000,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,OPTIPLEX 7440,287370,CPU INTEGRADA CON MONITOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I7 DISCO DURO 500 GB MEMORIA 8 GB PANTALLA N.A. TECNOLOGIA N.A. UNIDAD LECTORA N.A.,4,INVE,922712841,"MARCA:DELL;SERIAL:2HG5DH2;MODELO:OPTIPLEX 7440;OBSERVACIONES:PROCESADOR: INTEL CORE I7 MEMORIA RAM: 8GB DISCO DURO: 500GB. SO: WINDOWS 10 . PUERTOS USB:3 PUERTO HDMI:1PUERTO VGA:1.TAMAÑO PANTALLA:23""FHD CON CÁMARA INTEGRADA. TECLADO. MOUSE: ALAMBRADOS 2864",2017-09-25,"$4.335.000,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,450 G3,284759,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I7 DISCO DURO 1000 GB SATA MEMORIA RAM DE 8 GB PANTALLA 15.6"" PULGADAS UNIDAD LECTORA N.A.",4,INVE,922712844,MARCA:HP;SERIAL:5CD6503LFF;MODELO:450 G3;OBSERVACIONES:PROCESADOR:INTEL CORE I7 GENERA MEMORIA RAM: 8GB . DISCO DURO: 1000GB . PUERTOS USB: 3 . MONITOR: 14.0 PULGADA CON CÁMARA FRONTAL INCLUIDA. PUERTO VGA: UNO PUERTO HDMI: 1. UNIDAD CD-DVD 2864,2017-09-25,"$3.335.000,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,450 G3,284759,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I7 DISCO DURO 1000 GB SATA MEMORIA RAM DE 8 GB PANTALLA 15.6"" PULGADAS UNIDAD LECTORA N.A.",4,INVE,922712845,MARCA:HP;SERIAL:5CD6503LDW;MODELO:450 G3;OBSERVACIONES:PROCESADOR:INTEL CORE I7 GENERA MEMORIA RAM: 8GB . DISCO DURO: 1000GB . PUERTOS USB: 3 . MONITOR: 14.0 PULGADA CON CÁMARA FRONTAL INCLUIDA. PUERTO VGA: UNO PUERTO HDMI: 1. UNIDAD CD-DVD 2864,2017-09-25,"$3.335.000,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,450 G3,284759,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I7 DISCO DURO 1000 GB SATA MEMORIA RAM DE 8 GB PANTALLA 15.6"" PULGADAS UNIDAD LECTORA N.A.",4,INVE,922712846,MARCA:HP;SERIAL:5CD6503LD1;MODELO:450 G3;OBSERVACIONES:PROCESADOR:INTEL CORE I7 GENERA MEMORIA RAM: 8GB . DISCO DURO: 1000GB . PUERTOS USB: 3 . MONITOR: 14.0 PULGADA CON CÁMARA FRONTAL INCLUIDA. PUERTO VGA: UNO PUERTO HDMI: 1. UNIDAD CD-DVD 2864,2017-09-25,"$3.335.000,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,450 G3,284759,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I7 DISCO DURO 1000 GB SATA MEMORIA RAM DE 8 GB PANTALLA 15.6"" PULGADAS UNIDAD LECTORA N.A.",4,INVE,922712848,MARCA:HP;SERIAL:5CD6503LDM;MODELO:450 G3;OBSERVACIONES:PROCESADOR:INTEL CORE I7 GENERA MEMORIA RAM: 8GB . DISCO DURO: 1000GB . PUERTOS USB: 3 . MONITOR: 14.0 PULGADA CON CÁMARA FRONTAL INCLUIDA. PUERTO VGA: UNO PUERTO HDMI: 1. UNIDAD CD-DVD 2864,2017-09-25,"$3.335.000,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,450 G3,284759,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I7 DISCO DURO 1000 GB SATA MEMORIA RAM DE 8 GB PANTALLA 15.6"" PULGADAS UNIDAD LECTORA N.A.",4,INVE,922712858,MARCA:HP;SERIAL:5CD6503LDN;MODELO:450 G3;OBSERVACIONES:PROCESADOR:INTEL CORE I7 GENERA MEMORIA RAM: 8GB . DISCO DURO: 1000GB . PUERTOS USB: 3 . MONITOR: 14.0 PULGADA CON CÁMARA FRONTAL INCLUIDA. PUERTO VGA: UNO PUERTO HDMI: 1. UNIDAD CD-DVD 2864,2017-09-25,"$3.335.000,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,M630HM,238493,IMPRESORA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA LASER MULTIFUNCIONAL TECNOLOGIA N.A.,4,INVE,922712860,MARCA:HP;SERIAL:MXBCK3D2CQ;MODELO:M630HM;OBSERVACIONES:IMPRESORA ESCÁNER TECNOLOGÍA DE IMPRESIÓN COPIA: LASER COLOR NEGRO MÍNIMO RANGO DE VOLUMEN DE PÁGINAS MENSUAL DE TRABAJO: 2000 A 6000 PAGINAS IMPRESIÓN: HASTA 1200 X 1200 PPP 2864,2017-09-25,"$3.075.001,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,,4600,COMPUTADOR,TIPO ELEMENTO=ELEMENTO DEVOLUTIVO;UNIDAD DE MEDIDA=UNIDAD;,4,INVE,92272539,MARCA:N/A;SERIAL:N/A;MODELO:N/A;OBSERVACIONES:CLON PROCESADOR AMD PHENOM X4 MOTHER BOARD MSI K9N6PGN2 DISCO DURO 150 GB LECTOR MULTITARJETA MEMORIA DDR2 DE 2 GB QUEMADOR DVD MONITOR DE 19 PLG S/N: ________ TECLADO USB MOUSE USB TECLADO,2009-02-17,"$2.449.469,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,GOB14P SSEN,266856,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I5-2410M DISCO DURO 320 GB MEMORIA RAM DE 4 GB DDR3 PANTALLA 14"" PULGADAS UNIDAD LECTORA DVD-RW",4,INVE,92275464,MARCA:PC SMART;SERIAL:PSSEN12035456;MODELO:GOB14P SSEN;OBSERVACIONES:CON MEMORIA 8GB MAUSE.PATCH CORD GUAYA Y MALETIN DE LONA,2012-04-13,"$1.914.740,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,GOB14P SSEN,266856,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I5-2410M DISCO DURO 320 GB MEMORIA RAM DE 4 GB DDR3 PANTALLA 14"" PULGADAS UNIDAD LECTORA DVD-RW",4,INVE,92275465,MARCA:PC SMART;SERIAL:PSSEN12035457;MODELO:GOB14P SSEN;OBSERVACIONES:CON MEMORIA 8GB MAUSE.PATCH CORD GUAYA Y MALETIN DE LONA,2012-04-13,"$1.914.740,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,GOB14P SSEN,266856,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I5-2410M DISCO DURO 320 GB MEMORIA RAM DE 4 GB DDR3 PANTALLA 14"" PULGADAS UNIDAD LECTORA DVD-RW",4,INVE,92275466,MARCA:PC SMART;SERIAL:PSSEN12035458;MODELO:GOB14P SSEN;OBSERVACIONES:CON MEMORIA 8GB MAUSE.PATCH CORD GUAYA Y MALETIN DE LONA,2012-04-13,"$1.914.740,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,GOB14P SSEN,266856,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I5-2410M DISCO DURO 320 GB MEMORIA RAM DE 4 GB DDR3 PANTALLA 14"" PULGADAS UNIDAD LECTORA DVD-RW",4,INVE,92275497,MARCA:PC SMART;SERIAL:PSSEN12035489;MODELO:GOB14P SSEN;OBSERVACIONES:CON MEMORIA 8GB MAUSE.PATCH CORD GUAYA Y MALETIN DE LONA,2012-04-13,"$1.914.740,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,,61896,FUENTE DE PODER,TIPO ELEMENTO=ELEMENTO DEVOLUTIVO;UNIDAD DE MEDIDA=UNIDAD;ESPECIFICACION=DE PODER;,4,INVE,9227670,MARCA:BK PRECISION;SERIAL:N961504884;MODELO:N/A;OBSERVACIONES:BK 16170-30 VDC. 0-5 AMP M.,2005-10-25,"$455.000,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,TP177B,233492,MODULO DE CIRCUITOS,TIPO ELEMENTO DEVOLUTIVO USO COMPUTADOR UNIDAD DE MEDIDA UNIDAD CARACTERISTICA INTERFAZ,4,INVE,92278547,MARCA:SIEMENS;SERIAL:6AV2133-8AF00;MODELO:TP177B;OBSERVACIONES:PANEL OPERADOR HMI TRAINER PACKAGE SCE COLOR,2013-11-06,"$1.071.000,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,X208,233611,SWITCH,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA N.A.,4,INVE,92278548,MARCA:SIEMENS;SERIAL:6GK19500BB02;MODELO:X208;OBSERVACIONES:INDUSTRIAL SCE TRAINER PACKAGE SCALANCE,2013-11-06,"$928.200,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,BM143,233492,MODULO DE CIRCUITOS,TIPO ELEMENTO DEVOLUTIVO USO COMPUTADOR UNIDAD DE MEDIDA UNIDAD CARACTERISTICA INTERFAZ,4,INVE,92278549,MARCA:SIEMENS;SERIAL:6ES7147-6BG00;MODELO:BM143;OBSERVACIONES:REMOTO DE ENTRADA Y SALIDA ET200ECO PN,2013-11-06,"$849.660,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,CPU 315F,247427,MAQUINAS Y HERRAMIENTAS,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA N.A. POTENCIA N.A. NOMBRE ESTACION DE PLC,4,INVE,92278550,MARCA:SIEMENS;SERIAL:6ES7315-2FH14;MODELO:CPU 315F;OBSERVACIONES:PLC PROFINET PN/DP,2013-11-06,"$4.157.860,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,ET200S,233492,MODULO DE CIRCUITOS,TIPO ELEMENTO DEVOLUTIVO USO COMPUTADOR UNIDAD DE MEDIDA UNIDAD CARACTERISTICA INTERFAZ,4,INVE,92278551,MARCA:SIEMENS;SERIAL:6ES7151-3BA20;MODELO:ET200S;OBSERVACIONES:UNIDAD DE COMUNICACIONES DE SISTEMA REMOTO DE I/O PROFINET,2013-11-06,"$1.044.820,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,G120,233492,MODULO DE CIRCUITOS,TIPO ELEMENTO DEVOLUTIVO USO COMPUTADOR UNIDAD DE MEDIDA UNIDAD CARACTERISTICA INTERFAZ,4,INVE,92278554,MARCA:SIEMENS;SERIAL:6SL3244-0BB13-1FA0;MODELO:G120;OBSERVACIONES:MODULO DE CONTROL DE VARIADOR G120 SINAMICS CONTROL UNIT,2013-11-06,"$961.520,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,G120,233492,MODULO DE CIRCUITOS,TIPO ELEMENTO DEVOLUTIVO USO COMPUTADOR UNIDAD DE MEDIDA UNIDAD CARACTERISTICA INTERFAZ,4,INVE,92278555,MARCA:SIEMENS;SERIAL:6SL3244-0BB13-1FA0;MODELO:G120;OBSERVACIONES:MODULO DE CONTROL DE VARIADOR G120 SINAMICS CONTROL UNIT,2013-11-06,"$961.520,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,G120,233492,MODULO DE CIRCUITOS,TIPO ELEMENTO DEVOLUTIVO USO COMPUTADOR UNIDAD DE MEDIDA UNIDAD CARACTERISTICA INTERFAZ,4,INVE,92278556,MARCA:SIEMENS;SERIAL:6SL3255-0AA00-4JA0;MODELO:G120;OBSERVACIONES:PANEL DE OPERADOR DE VARIADOR G120 SINAMICS,2013-11-06,"$364.188,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,G120,233492,MODULO DE CIRCUITOS,TIPO ELEMENTO DEVOLUTIVO USO COMPUTADOR UNIDAD DE MEDIDA UNIDAD CARACTERISTICA INTERFAZ,4,INVE,92278557,MARCA:SIEMENS;SERIAL:6SL3255-0AA00-4JA0;MODELO:G120;OBSERVACIONES:PANEL DE OPERADOR DE VARIADOR G120 SINAMICS,2013-11-06,"$364.188,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,PM 240-2,233492,MODULO DE CIRCUITOS,TIPO ELEMENTO DEVOLUTIVO USO COMPUTADOR UNIDAD DE MEDIDA UNIDAD CARACTERISTICA INTERFAZ,4,INVE,92278558,MARCA:SIEMENS;SERIAL:6SL3210-1PE12-3UL0;MODELO:PM 240-2;OBSERVACIONES:DE POTENCIA PARA VARIADOR G120,2013-11-06,"$649.026,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,PM 240-2,233492,MODULO DE CIRCUITOS,TIPO ELEMENTO DEVOLUTIVO USO COMPUTADOR UNIDAD DE MEDIDA UNIDAD CARACTERISTICA INTERFAZ,4,INVE,92278559,MARCA:SIEMENS;SERIAL:6SL3210-1PE12-3UL0;MODELO:PM 240-2;OBSERVACIONES:DE POTENCIA PARA VARIADOR G120,2013-11-06,"$649.026,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,2AB4,236802,MOTOR,TIPO ELEMENTO DEVOLUTIVO CAPACIDAD 220 VAC UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRIFASICO,4,INVE,92278566,MARCA:SIEMENS;SERIAL:1LE1003-0DA22;MODELO:2AB4;OBSERVACIONES:1 HP,2013-11-06,"$1.438.234,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,2AB4,236802,MOTOR,TIPO ELEMENTO DEVOLUTIVO CAPACIDAD 220 VAC UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRIFASICO,4,INVE,92278567,MARCA:SIEMENS;SERIAL:1LE1003-0DA22;MODELO:2AB4;OBSERVACIONES:1 HP,2013-11-06,"$1.438.234,00",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,2AB4,236802,MOTOR,TIPO ELEMENTO DEVOLUTIVO CAPACIDAD 220 VAC UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRIFASICO,4,INVE,92278568,MARCA:SIEMENS;SERIAL:1LE1003-0DA22;MODELO:2AB4;OBSERVACIONES:1 HP,2013-11-06,"$1.438.234,0",,,,ALVAREZ DIAZ JUAN GONZALO
76,922710,ZD-2A,298419,ANALIZADOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE N.A. CARACTERISTICA N.A.,4,INVE,92271016139,MARCA:TURBIDITY METER;SERIAL:C2122022802;MODELO:ZD-2A;OBSERVACIONES:kit portatil de turbiedad * 1. recipientes de vidrio para muestra y solución de comparación para medir el parámetro en unidades de NTU,2022-11-11,"$5.239.714,00",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,HI701,298419,ANALIZADOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE N.A. CARACTERISTICA N.A.,4,INVE,92271016140,MARCA:HANNA-INSTRUMENTS;SERIAL:07140744211;MODELO:HI701;OBSERVACIONES:kit colorimétrico para cloro. kit DPD para medición con recipientes y celda en vidrio. Medición in situ para muestra de 10 ml,2022-11-11,"$321.164,00",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,HI772,298419,ANALIZADOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE N.A. CARACTERISTICA N.A.,4,INVE,92271016141,MARCA:HANNA-INSTRUMENS;SERIAL:07111009111;MODELO:HI772;OBSERVACIONES:KIT COLORIMÉTRICO alcalinidad para muestra de 25-50 ml. con reactivos que indican cambio de color se contabiliza la demanda del titulante para el cálculo de alcalinidad,2022-11-11,"$611.549,00",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,.,298419,ANALIZADOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE N.A. CARACTERISTICA N.A.,4,INVE,92271016142,MARCA:PRECISION METER;SERIAL:.;MODELO:.;OBSERVACIONES:KIT DE COLORIMETRIA TRES REACTIVOS con tres winkler (SULFATO MANGANOSO- ALCALIYODURO-ACIDO SULFURICO SOLUCION DE ALMIDON TIOSULFATO DE SODIO 0 025N). 3 botellas winkler 300 ml Erlenmeyer 100 ml,2022-11-11,"$1.608.613,00",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,.,284794,APARATOS DE LABORATORIO,TIPO ELEMENTO DEVOLUTIVO CAPACIDAD N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DIGITAL MATERIAL N.A. NOMBRE ANEMOMETRO,4,INVE,92271017839,MARCA:.;SERIAL:.;MODELO:.;OBSERVACIONES:medidor Anemómetro Digital medidor de presión barometrica humedad altitud iluminación temperatura viento frio punto de rocío probador de velocidad de viento. GM8910. Función de ahorro de dato,2024-10-25,"$275.480,00",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,",",288202,ARCHIVADOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA N.A. POSICION/UBICACION N.A. DIMENSION N.A. MATERIAL N.A.,4,INVE,92271017880,MARCA: ;SERIAL: ;MODELO: ;OBSERVACIONES:Archivador metálico 4 gavetas 60 de fondo x 47 cm,2024-11-20,"$94.700,00",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,",",288202,ARCHIVADOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA N.A. POSICION/UBICACION N.A. DIMENSION N.A. MATERIAL N.A.,4,INVE,92271017881,MARCA: ;SERIAL: ;MODELO: ;OBSERVACIONES:Archivador metálico 4 gavetas 60 de fondo x 47 cm,2024-11-20,"$94.700,00",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,",",288202,ARCHIVADOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA N.A. POSICION/UBICACION N.A. DIMENSION N.A. MATERIAL N.A.,4,INVE,92271017882,MARCA: ;SERIAL: ;MODELO: ;OBSERVACIONES:Archivador metálico 4 gavetas 60 de fondo x 47 cm,2024-11-20,"$94.700,00",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,.,285122,ARCHIVADOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA RODANTE POSICION/UBICACION N.A. DIMENSION N.A. MATERIAL N.A.,4,INVE,92271017623,MARCA:.;SERIAL:.;MODELO:.;OBSERVACIONES:Archivador Rodante M – 24 MECÁNICO PARA CAJA X-200 6 módulos rodantes cuádruplex (2 estantería por cada cara). Cada uno De: 2.10 alto X 0.86 ancho x 1.80 fondo (en 2 secciones de 0.90 fondo cada u,2023-12-29,"$41.392.501,00",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,",",288202,ARCHIVADOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA N.A. POSICION/UBICACION N.A. DIMENSION N.A. MATERIAL N.A.,4,INVE,92271016414,MARCA: ;SERIAL: ;MODELO: ;OBSERVACIONES:Archivador metálico 4 gavetas 60 de fondo x 47 cm,2023-12-11,"$1.547.613,66",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,.,285122,ARCHIVADOR,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA RODANTE POSICION/UBICACION N.A. DIMENSION N.A. MATERIAL N.A.,4,INVE,92271017624,MARCA:.;SERIAL:.;MODELO:.;OBSERVACIONES:Archivador Rodante M – 24 MECÁNICO PARA CAJA X-200 6 módulos rodantes cuádruplex (2 estantería por cada cara). Cada uno De: 2.10 alto X 0.86 ancho x 1.80 fondo (en 2 secciones de 0.90 fondo cada u,2023-12-29,"$41.392.501,00",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,ELITEBOOK845 G10,303409,COMPUTADOR PORTATIL,COMPUTADOR PORTATIL;TIPO ELEMENTO=DEVOLUTIVO SENA;UNIDAD DE MEDIDA=UNIDAD;DISCO DURO=512 GB;MEMORIA=16 GB;PANTALLA=14 PULGADAS;PROCESADOR=AMD RYZEN;UNIDAD LECTORA=N.A.;,4,INVE,92271017638,MARCA:HP;SERIAL:5CG4061QP3;MODELO:ELITEBOOK845 G10;OBSERVACIONES:HP EB845G10 R9-7940HS 14 16GB512 PC Windows 11 Pro INCLUYE: Mouse SN/9CP3505YDY ADATADOR S/N 8CJ3470H1M YA MALETIN,2024-05-28,"$3.967.000,00",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,PRO BOOK 445R G6,297419,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR AMD RYZEN 7 DISCO DURO 512 GB MEMORIA RAM DE 16 GB PANTALLA 14"" PULGADAS UNIDAD LECTORA N.A.",4,INVE,92271015414,MARCA:HP;SERIAL:5CD02599BL;MODELO:PRO BOOK 445R G6;OBSERVACIONES:con maletin guaya y memoria Micro SD 32GB,2020-08-18,"$1.789.685,04",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,Travel Mate IP,278720,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I7 DISCO DURO 1 TERABYTE MEMORIA 8 GB PANTALLA 14"" PULGADAS UNIDAD LECTORA N.A.",4,INVE,92271014065,MARCA:ACER;SERIAL:NXVGTAL00282100A197200;MODELO:Travel Mate IP;OBSERVACIONES:cuenta con unidad de DVD Externa,2019-03-11,"$3.586.745,50",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,Travel Mate IP,278720,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR INTEL CORE I7 DISCO DURO 1 TERABYTE MEMORIA 8 GB PANTALLA 14"" PULGADAS UNIDAD LECTORA N.A.",4,INVE,92271014070,MARCA:ACER;SERIAL:NXVGTAL002821009EB7200;MODELO:Travel Mate IP;OBSERVACIONES:cuenta con unidad de DVD Externa,2019-03-11,"$3.586.745,50",,,,DOSSMAN MARQUEZ NOHORA LILIANA
76,922710,ProBook 450 G6,288961,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR CORE I7 DISCO DURO 1 TERABYTE MEMORIA 8 GB PANTALLA 14"" PULGADAS UNIDAD LECTORA N.A.",4,INVE,92271014571,MARCA:HP;SERIAL:#5CD972XKS;MODELO:ProBook 450 G6;OBSERVACIONES:.,2020-02-07,"$3.355.000,00",,,,DOSSMAN MARQUEZ NOHORA LILIANA
